날짜,구분,지역,수치
2019-07-01,단독주택월세통합가격지수,경남,97.8
2019-08-01,단독주택월세통합가격지수,경남,97.7
2019-09-01,단독주택월세통합가격지수,경남,97.6
2019-10-01,단독주택월세통합가격지수,경남,97.6
2019-11-01,단독주택월세통합가격지수,경남,97.5
2019-12-01,단독주택월세통합가격지수,경남,97.5
2020-01-01,단독주택월세통합가격지수,경남,97.4
2020-02-01,단독주택월세통합가격지수,경남,97.4
2020-03-01,단독주택월세통합가격지수,경남,97.4
2020-04-01,단독주택월세통합가격지수,경남,97.4
2020-05-01,단독주택월세통합가격지수,경남,97.3
2020-06-01,단독주택월세통합가격지수,경남,97.3
2020-07-01,단독주택월세통합가격지수,경남,97.3
2020-08-01,단독주택월세통합가격지수,경남,97.3
2020-09-01,단독주택월세통합가격지수,경남,97.3
2020-10-01,단독주택월세통합가격지수,경남,97.2
2020-11-01,단독주택월세통합가격지수,경남,97.2
2020-12-01,단독주택월세통합가격지수,경남,97.2
2021-01-01,단독주택월세통합가격지수,경남,97.2
2021-02-01,단독주택월세통합가격지수,경남,97.2
2021-03-01,단독주택월세통합가격지수,경남,97.2
2007-01-01,미분양주택현황,제주,77.0
2007-02-01,미분양주택현황,제주,96.0
2007-03-01,미분양주택현황,제주,188.0
2007-04-01,미분양주택현황,제주,162.0
2007-05-01,미분양주택현황,제주,156.0
2007-06-01,미분양주택현황,제주,152.0
2007-07-01,미분양주택현황,제주,179.0
2007-08-01,미분양주택현황,제주,172.0
2007-09-01,미분양주택현황,제주,169.0
2007-10-01,미분양주택현황,제주,134.0
2007-11-01,미분양주택현황,제주,133.0
2007-12-01,미분양주택현황,제주,121.0
2008-01-01,미분양주택현황,제주,116.0
2008-02-01,미분양주택현황,제주,179.0
2008-03-01,미분양주택현황,제주,155.0
2008-04-01,미분양주택현황,제주,152.0
2008-05-01,미분양주택현황,제주,147.0
2008-06-01,미분양주택현황,제주,293.0
2008-07-01,미분양주택현황,제주,332.0
2008-08-01,미분양주택현황,제주,319.0
2008-09-01,미분양주택현황,제주,297.0
2008-10-01,미분양주택현황,제주,289.0
2008-11-01,미분양주택현황,제주,273.0
2008-12-01,미분양주택현황,제주,269.0
2009-01-01,미분양주택현황,제주,264.0
2009-02-01,미분양주택현황,제주,256.0
2009-03-01,미분양주택현황,제주,282.0
2009-04-01,미분양주택현황,제주,425.0
2009-05-01,미분양주택현황,제주,400.0
2009-06-01,미분양주택현황,제주,365.0
2009-07-01,미분양주택현황,제주,332.0
2009-08-01,미분양주택현황,제주,324.0
2009-09-01,미분양주택현황,제주,298.0
2009-10-01,미분양주택현황,제주,327.0
2009-11-01,미분양주택현황,제주,326.0
2009-12-01,미분양주택현황,제주,280.0
2010-01-01,미분양주택현황,제주,297.0
2010-02-01,미분양주택현황,제주,261.0
2010-03-01,미분양주택현황,제주,233.0
2010-04-01,미분양주택현황,제주,221.0
2010-05-01,미분양주택현황,제주,217.0
2010-06-01,미분양주택현황,제주,191.0
2010-07-01,미분양주택현황,제주,180.0
2010-08-01,미분양주택현황,제주,175.0
2010-09-01,미분양주택현황,제주,172.0
2010-10-01,미분양주택현황,제주,155.0
2010-11-01,미분양주택현황,제주,186.0
2010-12-01,미분양주택현황,제주,162.0
2011-01-01,미분양주택현황,제주,231.0
2011-02-01,미분양주택현황,제주,209.0
2011-03-01,미분양주택현황,제주,215.0
2011-04-01,미분양주택현황,제주,177.0
2011-05-01,미분양주택현황,제주,141.0
2011-06-01,미분양주택현황,제주,146.0
2011-07-01,미분양주택현황,제주,130.0
2011-08-01,미분양주택현황,제주,290.0
2011-09-01,미분양주택현황,제주,249.0
2011-10-01,미분양주택현황,제주,176.0
2011-11-01,미분양주택현황,제주,147.0
2011-12-01,미분양주택현황,제주,97.0
2012-01-01,미분양주택현황,제주,71.0
2012-02-01,미분양주택현황,제주,84.0
2012-03-01,미분양주택현황,제주,57.0
2012-04-01,미분양주택현황,제주,48.0
2012-05-01,미분양주택현황,제주,310.0
2012-06-01,미분양주택현황,제주,290.0
2012-07-01,미분양주택현황,제주,284.0
2012-08-01,미분양주택현황,제주,265.0
2012-09-01,미분양주택현황,제주,982.0
2012-10-01,미분양주택현황,제주,841.0
2012-11-01,미분양주택현황,제주,974.0
2012-12-01,미분양주택현황,제주,954.0
2013-01-01,미분양주택현황,제주,1051.0
2013-02-01,미분양주택현황,제주,1063.0
2013-03-01,미분양주택현황,제주,996.0
2013-04-01,미분양주택현황,제주,983.0
2013-05-01,미분양주택현황,제주,925.0
2013-06-01,미분양주택현황,제주,744.0
2013-07-01,미분양주택현황,제주,684.0
2013-08-01,미분양주택현황,제주,614.0
2013-09-01,미분양주택현황,제주,581.0
2013-10-01,미분양주택현황,제주,516.0
2013-11-01,미분양주택현황,제주,477.0
2013-12-01,미분양주택현황,제주,588.0
2014-01-01,미분양주택현황,제주,557.0
2014-02-01,미분양주택현황,제주,540.0
2014-03-01,미분양주택현황,제주,511.0
2014-04-01,미분양주택현황,제주,503.0
2014-05-01,미분양주택현황,제주,408.0
2014-06-01,미분양주택현황,제주,360.0
2014-07-01,미분양주택현황,제주,323.0
2014-08-01,미분양주택현황,제주,264.0
2014-09-01,미분양주택현황,제주,239.0
2014-10-01,미분양주택현황,제주,160.0
2014-11-01,미분양주택현황,제주,147.0
2014-12-01,미분양주택현황,제주,124.0
2015-01-01,미분양주택현황,제주,168.0
2015-02-01,미분양주택현황,제주,108.0
2015-03-01,미분양주택현황,제주,106.0
2015-04-01,미분양주택현황,제주,162.0
2015-05-01,미분양주택현황,제주,67.0
2015-06-01,미분양주택현황,제주,217.0
2015-07-01,미분양주택현황,제주,79.0
2015-08-01,미분양주택현황,제주,32.0
2015-09-01,미분양주택현황,제주,32.0
2015-10-01,미분양주택현황,제주,26.0
2015-11-01,미분양주택현황,제주,44.0
2015-12-01,미분양주택현황,제주,114.0
2016-01-01,미분양주택현황,제주,119.0
2016-02-01,미분양주택현황,제주,55.0
2016-03-01,미분양주택현황,제주,62.0
2016-04-01,미분양주택현황,제주,158.0
2016-05-01,미분양주택현황,제주,122.0
2016-06-01,미분양주택현황,제주,249.0
2016-07-01,미분양주택현황,제주,255.0
2016-08-01,미분양주택현황,제주,350.0
2016-09-01,미분양주택현황,제주,285.0
2016-10-01,미분양주택현황,제주,306.0
2016-11-01,미분양주택현황,제주,298.0
2016-12-01,미분양주택현황,제주,271.0
2017-01-01,미분양주택현황,제주,353.0
2017-02-01,미분양주택현황,제주,446.0
2017-03-01,미분양주택현황,제주,735.0
2017-04-01,미분양주택현황,제주,914.0
2017-05-01,미분양주택현황,제주,971.0
2017-06-01,미분양주택현황,제주,971.0
2017-07-01,미분양주택현황,제주,903.0
2017-08-01,미분양주택현황,제주,914.0
2017-09-01,미분양주택현황,제주,1021.0
2017-10-01,미분양주택현황,제주,1056.0
2017-11-01,미분양주택현황,제주,1183.0
2017-12-01,미분양주택현황,제주,1271.0
2018-01-01,미분양주택현황,제주,1280.0
2018-02-01,미분양주택현황,제주,1190.0
2018-03-01,미분양주택현황,제주,1339.0
2018-04-01,미분양주택현황,제주,1260.0
2018-05-01,미분양주택현황,제주,1268.0
2018-06-01,미분양주택현황,제주,1299.0
2018-07-01,미분양주택현황,제주,1275.0
2018-08-01,미분양주택현황,제주,1217.0
2018-09-01,미분양주택현황,제주,1275.0
2018-10-01,미분양주택현황,제주,1226.0
2018-11-01,미분양주택현황,제주,1265.0
2018-12-01,미분양주택현황,제주,1295.0
2019-01-01,미분양주택현황,제주,1187.0
2019-02-01,미분양주택현황,제주,1271.0
2019-03-01,미분양주택현황,제주,1227.0
2019-04-01,미분양주택현황,제주,1245.0
2019-05-01,미분양주택현황,제주,1126.0
2019-06-01,미분양주택현황,제주,1218.0
2019-07-01,미분양주택현황,제주,1161.0
2019-08-01,미분양주택현황,제주,1223.0
2019-09-01,미분양주택현황,제주,1161.0
2019-10-01,미분양주택현황,제주,1116.0
2019-11-01,미분양주택현황,제주,1088.0
2019-12-01,미분양주택현황,제주,1072.0
2020-01-01,미분양주택현황,제주,1057.0
2020-02-01,미분양주택현황,제주,1014.0
2020-03-01,미분양주택현황,제주,1184.0
2020-04-01,미분양주택현황,제주,1281.0
2020-05-01,미분양주택현황,제주,1337.0
2020-06-01,미분양주택현황,제주,1279.0
2020-07-01,미분양주택현황,제주,1282.0
2020-08-01,미분양주택현황,제주,1250.0
2020-09-01,미분양주택현황,제주,1221.0
2020-10-01,미분양주택현황,제주,1233.0
2020-11-01,미분양주택현황,제주,1208.0
2020-12-01,미분양주택현황,제주,1095.0
2021-01-01,미분양주택현황,제주,1250.0
2021-02-01,미분양주택현황,제주,1221.0
2006-01-01,아파트실거래가격지수,제주,38.7
2006-02-01,아파트실거래가격지수,제주,37.6
2006-03-01,아파트실거래가격지수,제주,35.8
2006-04-01,아파트실거래가격지수,제주,36.1
2006-05-01,아파트실거래가격지수,제주,36.5
2006-06-01,아파트실거래가격지수,제주,37.4
2006-07-01,아파트실거래가격지수,제주,38.5
2006-08-01,아파트실거래가격지수,제주,38.9
2006-09-01,아파트실거래가격지수,제주,38.5
2006-10-01,아파트실거래가격지수,제주,38.7
2006-11-01,아파트실거래가격지수,제주,38.3
2006-12-01,아파트실거래가격지수,제주,39.1
2007-01-01,아파트실거래가격지수,제주,39.3
2007-02-01,아파트실거래가격지수,제주,38.5
2007-03-01,아파트실거래가격지수,제주,39.7
2007-04-01,아파트실거래가격지수,제주,38.8
2007-05-01,아파트실거래가격지수,제주,39.5
2007-06-01,아파트실거래가격지수,제주,39.6
2007-07-01,아파트실거래가격지수,제주,39.3
2007-08-01,아파트실거래가격지수,제주,39.5
2007-09-01,아파트실거래가격지수,제주,41.2
2007-10-01,아파트실거래가격지수,제주,41.1
2007-11-01,아파트실거래가격지수,제주,40.5
2007-12-01,아파트실거래가격지수,제주,40.8
2008-01-01,아파트실거래가격지수,제주,41.0
2008-02-01,아파트실거래가격지수,제주,40.7
2008-03-01,아파트실거래가격지수,제주,41.9
2008-04-01,아파트실거래가격지수,제주,41.9
2008-05-01,아파트실거래가격지수,제주,42.4
2008-06-01,아파트실거래가격지수,제주,41.8
2008-07-01,아파트실거래가격지수,제주,41.7
2008-08-01,아파트실거래가격지수,제주,40.9
2008-09-01,아파트실거래가격지수,제주,41.5
2008-10-01,아파트실거래가격지수,제주,40.9
2008-11-01,아파트실거래가격지수,제주,41.2
2008-12-01,아파트실거래가격지수,제주,42.9
2009-01-01,아파트실거래가격지수,제주,42.5
2009-02-01,아파트실거래가격지수,제주,42.7
2009-03-01,아파트실거래가격지수,제주,42.0
2009-04-01,아파트실거래가격지수,제주,42.8
2009-05-01,아파트실거래가격지수,제주,41.9
2009-06-01,아파트실거래가격지수,제주,42.8
2009-07-01,아파트실거래가격지수,제주,43.7
2009-08-01,아파트실거래가격지수,제주,44.0
2009-09-01,아파트실거래가격지수,제주,44.6
2009-10-01,아파트실거래가격지수,제주,45.4
2009-11-01,아파트실거래가격지수,제주,45.5
2009-12-01,아파트실거래가격지수,제주,45.4
2010-01-01,아파트실거래가격지수,제주,46.6
2010-02-01,아파트실거래가격지수,제주,46.7
2010-03-01,아파트실거래가격지수,제주,47.3
2010-04-01,아파트실거래가격지수,제주,47.9
2010-05-01,아파트실거래가격지수,제주,48.7
2010-06-01,아파트실거래가격지수,제주,49.5
2010-07-01,아파트실거래가격지수,제주,49.4
2010-08-01,아파트실거래가격지수,제주,50.8
2010-09-01,아파트실거래가격지수,제주,49.7
2010-10-01,아파트실거래가격지수,제주,51.0
2010-11-01,아파트실거래가격지수,제주,51.3
2010-12-01,아파트실거래가격지수,제주,51.2
2011-01-01,아파트실거래가격지수,제주,52.0
2011-02-01,아파트실거래가격지수,제주,50.0
2011-03-01,아파트실거래가격지수,제주,53.6
2011-04-01,아파트실거래가격지수,제주,54.1
2011-05-01,아파트실거래가격지수,제주,51.9
2011-06-01,아파트실거래가격지수,제주,55.0
2011-07-01,아파트실거래가격지수,제주,55.7
2011-08-01,아파트실거래가격지수,제주,55.9
2011-09-01,아파트실거래가격지수,제주,56.7
2011-10-01,아파트실거래가격지수,제주,57.1
2011-11-01,아파트실거래가격지수,제주,57.7
2011-12-01,아파트실거래가격지수,제주,56.5
2012-01-01,아파트실거래가격지수,제주,57.5
2012-02-01,아파트실거래가격지수,제주,57.3
2012-03-01,아파트실거래가격지수,제주,60.0
2012-04-01,아파트실거래가격지수,제주,57.6
2012-05-01,아파트실거래가격지수,제주,59.3
2012-06-01,아파트실거래가격지수,제주,57.1
2012-07-01,아파트실거래가격지수,제주,57.3
2012-08-01,아파트실거래가격지수,제주,58.7
2012-09-01,아파트실거래가격지수,제주,60.9
2012-10-01,아파트실거래가격지수,제주,60.6
2012-11-01,아파트실거래가격지수,제주,59.5
2012-12-01,아파트실거래가격지수,제주,57.6
2013-01-01,아파트실거래가격지수,제주,58.6
2013-02-01,아파트실거래가격지수,제주,58.4
2013-03-01,아파트실거래가격지수,제주,56.3
2013-04-01,아파트실거래가격지수,제주,57.2
2013-05-01,아파트실거래가격지수,제주,58.4
2013-06-01,아파트실거래가격지수,제주,56.7
2013-07-01,아파트실거래가격지수,제주,59.2
2013-08-01,아파트실거래가격지수,제주,57.9
2013-09-01,아파트실거래가격지수,제주,58.8
2013-10-01,아파트실거래가격지수,제주,59.7
2013-11-01,아파트실거래가격지수,제주,59.7
2013-12-01,아파트실거래가격지수,제주,59.4
2014-01-01,아파트실거래가격지수,제주,60.7
2014-02-01,아파트실거래가격지수,제주,59.9
